"dmc_code"
"#0Z1915132PC   ###*Z00 B1Y901AMXZE*=01S-120626-1A0102-0.23-3597-2059-158.0-25-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHVXR*=01S-120626-2A0202-0.25-3598-2061-157.8-26-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMZ8W*=01S-120626-1A0102-0.24-3598-2061-157.8-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMY6T*=01S-120626-1A0102-0.23-3597-2065-159.1-25-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHVZT*=01S-120626-2A0101-0.26-3597-2066-158.3-26-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMZ7V*=01S-120626-1A0101-0.24-3597-2061-157.9-25-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHVUO*=01S-120626-2A0201-0.27-3597-2064-157.8-26-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMZAY*=01S-120626-1A0102-0.23-3597-2062-157.9-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMX6S*=01S-120626-1A0101-0.23-3597-2063-158.6-25-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHVYS*=01S-120626-2A0101-0.27-3598-2063-157.7-26-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMY5S*=01S-120626-1A0101-0.24-3597-2059-157.8-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMXAW*=01S-120626-1A0201-0.23-3598-2060-157.0-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMYAX*=01S-120626-1A0101-0.24-3597-2064-158.0-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMYCZ*=01S-120626-1A0201-0.24-3597-2063-158.4-25-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHVWQ*=01S-120626-2A0101-0.26-3597-2064-157.9-26-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMXBX*=01S-120626-1A0102-0.23-3598-2061-157.4-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMXM1*=01S-120626-1A0102-0.23-3597-2065-158.2-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMXL0*=01S-120626-1A0102-0.23-3597-2061-158.0-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMXP4*=01S-120626-1A0102-0.24-3597-2058-158.1-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMX8U*=01S-120626-1A0102-0.22-3598-2060-158.5-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AKCTS*=01S-120626-1A0101-0.23-3597-2059-155.8-25-30-230627"
"#0Z1915132PC   ###*Z00 B1Y901AMX5R*=01S-120626-1A0102-0.24-3598-2062-157.8-25-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHW0 *=01S-120626-2A0101-0.27-3597-2063-157.5-26-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMXK%*=01S-120626-1A0202-0.23-3598-2058-157.5-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMXE-*=01S-120626-1A0102-0.24-3598-2066-157.9-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMXG *=01S-120626-1A0101-0.24-3597-2061-157.9-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMXI/*=01S-120626-1A0101-0.24-3598-2047-157.6-25-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHW2/*=01S-120626-2A0101-0.26-3597-2068-158.1-26-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHW3+*=01S-120626-2A0201-0.26-3597-2059-157.0-26-30-110727"
"#0Z1915132PC   ###*Z00 B1YB00VHW72*=01S-120626-2A0101-0.25-3597-2060-157.3-26-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901ALXJ/*=01S-120626-1A0101-0.23-3598-2067-156.8-25-30-110727"
"#0Z1915132PC   ###*Z00 B1Y901AMNJV*=01S-120626-1A0102-0.23-3598-2060-156.9-25-30-110727"
